"Country Code","Country","State Code","State","District","Arsenic breached","Chloride breached","Floride breached","EC breached","Iron  breached","Nitrate breached"
"01","India","21","Maharashtra","Yavatmal","no","no","no","no","no","no"
"01","India","22","Manipur","Chandel","no","no","no","no","no","no"
"01","India","22","Manipur","Churachanpur","no","no","no","no","no","no"
"01","India","22","Manipur","Imphal east","no","no","no","no","no","no"
"01","India","22","Manipur","Thoubal","no","no","no","no","no","no"
"01","India","23","Meghalaya","East gora hill","no","no","no","no","yes","no"
"01","India","23","Meghalaya","East khasi hil","no","no","no","no","no","no"
"01","India","23","Meghalaya","Jaintia hills","no","no","no","no","no","no"
"01","India","23","Meghalaya","Ri bhoi","no","no","no","no","no","no"
"01","India","23","Meghalaya","South garo hill","no","no","no","no","no","no"
"01","India","23","Meghalaya","West garo hill","no","no","no","no","no","no"
"01","India","23","Meghalaya","West khasi hil","no","no","no","no","no","no"
"01","India","26","Orissa","Anugul","no","no","yes","no","no","yes"
"01","India","26","Orissa","Balangir","no","no","no","no","no","no"
"01","India","26","Orissa","Baleshwar","no","no","no","no","yes","no"
"01","India","26","Orissa","Bargarh","no","no","no","no","no","no"
"01","India","26","Orissa","Baudh","no","no","no","no","no","no"
"01","India","26","Orissa","Bhadrak","no","no","no","no","no","no"
"01","India","26","Orissa","Cuttack","no","no","no","no","no","no"
"01","India","26","Orissa","Debagarh","no","no","no","no","no","no"
"01","India","26","Orissa","Dhenkanal","no","no","no","no","no","no"
"01","India","26","Orissa","Gajapati","no","no","no","no","no","no"
"01","India","26","Orissa","Ganjam","no","no","no","no","no","no"
"01","India","26","Orissa","Jagatsinghapur","no","yes","no","yes","no","no"
"01","India","26","Orissa","Jajapur","no","no","no","no","no","no"
"01","India","26","Orissa","Jharsuguda","no","no","no","no","no","no"
"01","India","26","Orissa","Kalahandi","no","no","no","no","no","no"
"01","India","26","Orissa","Kandhamal","no","no","no","no","no","no"
"01","India","26","Orissa","Kendrapara","no","no","no","no","no","no"
"01","India","26","Orissa","Kendujhar","no","no","no","no","no","no"
"01","India","26","Orissa","Khordha","no","no","no","no","yes","no"
"01","India","26","Orissa","Koraput","no","no","no","no","no","no"
"01","India","26","Orissa","Malkangiri","no","no","no","no","no","no"
"01","India","26","Orissa","Mayurbhanj","no","no","no","no","no","no"
"01","India","26","Orissa","Nabarangapur","no","no","no","no","no","no"
"01","India","26","Orissa","Nayagarh","no","no","no","no","no","no"
"01","India","26","Orissa","Nuapada","no","no","no","no","no","no"
"01","India","26","Orissa","Puri","no","no","no","no","no","no"
"01","India","26","Orissa","Rayagada","no","no","no","no","no","no"
"01","India","26","Orissa","Sambalpur","no","no","no","no","no","no"
"01","India","26","Orissa","Sonapur","no","no","no","no","no","no"
"01","India","26","Orissa","Sundargarh","no","no","no","no","no","no"
"01","India","28","Punjab","Amritsar","no","no","yes","no","no","yes"
"01","India","28","Punjab","Bathinda","no","no","no","no","no","no"
"01","India","28","Punjab","Faridkot","no","no","no","no","no","no"
"01","India","28","Punjab","Fateh garh","no","no","no","no","no","no"
"01","India","28","Punjab","Firozpur","no","no","no","no","no","no"
"01","India","28","Punjab","Gurdaspur","no","no","no","no","no","no"
"01","India","28","Punjab","Hoshiarpur","no","no","no","no","no","no"
"01","India","28","Punjab","Jalandhar","no","no","no","no","no","no"
"01","India","28","Punjab","Kapurthala","no","no","no","no","no","no"
"01","India","28","Punjab","Ludhiana","no","no","no","no","no","no"
"01","India","28","Punjab","Mansa","no","no","no","no","no","no"
"01","India","28","Punjab","Moga","no","no","no","no","no","no"
"01","India","28","Punjab","Muktsar","no","no","no","no","no","no"
"01","India","28","Punjab","Nawanshahr","no","no","no","no","no","no"
"01","India","28","Punjab","Patiala","no","no","no","no","no","no"
"01","India","28","Punjab","Rupnagar","no","no","no","no","no","no"
"01","India","28","Punjab","Sangrur","no","no","no","yes","no","no"
"01","India","29","Rajasthan","Ajmer","no","no","yes","yes","yes","yes"
"01","India","29","Rajasthan","Alwar","no","no","no","no","no","no"
"01","India","29","Rajasthan","Banswara","no","no","no","no","no","no"
"01","India","29","Rajasthan","Baran","no","no","no","no","no","no"
"01","India","29","Rajasthan","Barmer","no","yes","no","no","no","no"
"01","India","29","Rajasthan","Bharatpur","no","no","no","no","no","no"
"01","India","29","Rajasthan","Bhilwara","no","no","no","no","no","no"
"01","India","29","Rajasthan","Bikaner","no","no","no","no","no","no"
"01","India","29","Rajasthan","Bundi","no","no","no","no","no","no"
"01","India","29","Rajasthan","Chittaurgarh","no","no","no","no","no","no"
"01","India","29","Rajasthan","Churu","no","no","no","no","no","no"
"01","India","29","Rajasthan","Dausa","no","no","no","no","no","no"
"01","India","29","Rajasthan","Dhaulpur","no","no","no","no","no","no"
"01","India","29","Rajasthan","Dungarpur","no","no","no","no","no","no"
"01","India","29","Rajasthan","Ganganagar","no","no","no","no","no","no"
"01","India","29","Rajasthan","Hanumangarh","no","no","no","no","no","no"
