1,INDIA,2,ANDHRA PRADESH,CHITTOOR,PUTTUR,CRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,RAMAKUPPAM,SAFE,SAFE,SAFE
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,RAMASAMUDRAM,OVEREXPLOITED,OVEREXPLOITED,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,RAMCHANDRAPURAM,SAFE,SAFE,SAFE
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,RENIGUNTA,SAFE,SAFE,SAFE
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,ROMPICHERLA,SAFE,SAFE,SAFE
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,SANTHIPURAM,SEMICRITICAL,OVEREXPLOITED,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,SATYAVEDU,SAFE,SAFE,SAFE
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,SODAM,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,SOMALA,SAFE,SAFE,SAFE
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,SRIKALAHASTI,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,SRIRANGARAJAPURAM,OVEREXPLOITED,OVEREXPLOITED,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,THAMBALLAPALLE,SAFE,SAFE,SAFE
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,THAVANAMPALLE,OVEREXPLOITED,CRITICAL,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,THOTTAMBEDU,,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,TIRUPATHI,,,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,TIRUPATI RURAL,OVEREXPLOITED,OVEREXPLOITED,
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,TIRUPATI URBAN,SAFE,SAFE,SAFE
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,VADAMALAPETA,,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,VARADAYYAPALEM,SAFE,SAFE,SAFE
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,VAYALPAD,SAFE,SAFE,SAFE
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,VEDURUKUPPAM,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,VENKATAGIRIKOTA,CRITICAL,,SEMICRITICAL
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,VIJAYAPURAM,OVEREXPLOITED,OVEREXPLOITED,SEMICRITICAL
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,YADAMARI,CRITICAL,CRITICAL,SEMICRITICAL
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,YERPEDU,SEMICRITICAL,OVEREXPLOITED,
1,INDIA,2,ANDHRA PRADESH,CHITTOOR,YERRAVARIPALEM,SAFE,SAFE,SAFE
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,ATLUR,SEMICRITICAL,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,B KODURU,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,BADVEL,CRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,BRAHMAMGARI MATHAM,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,CHAPAD,SAFE,SAFE,SAFE
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,CHEKRAYAPETA,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,CHENNUR,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,CHINNAMANDEM,OVEREXPLOITED,OVEREXPLOITED,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,CHINTAKOMMADINNE,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,CHITVEL,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,CUDDAPAH,SAFE,SAFE,SAFE
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,DUVVUR,CRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,GALIVIDU,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,GOPAVARAM,SAFE,SAFE,SAFE
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,JAMMALAMADUGU,SAFE,SAFE,SAFE
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,KALASAPADU,SEMICRITICAL,SEMICRITICAL,SEMICRITICAL
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,KAMALAPURAM,OVEREXPLOITED,SEMICRITICAL,SEMICRITICAL
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,KHAJIPETA,SAFE,SAFE,SAFE
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,KODUR,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,KONDAPURAM,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,LAKKIREDDIPALLE,SAFE,SAFE,SAFE
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,LINGALA,OVEREXPLOITED,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,MAIDUKURU,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,MUDDANUR,SEMICRITICAL,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,MYLAVARAM,SAFE,SAFE,SAFE
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,NANDALUR,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,OBULAVARIPALLE,OVEREXPLOITED,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,PEDDA MUDIUM,SAFE,SAFE,SAFE
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,PENAGALUR,SEMICRITICAL,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,PENDLIMARRI,OVEREXPLOITED,,SEMICRITICAL
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,PORUMAMILLA,OVEREXPLOITED,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,PRODDATUR,OVEREXPLOITED,,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,PULIVENDLA,OVEREXPLOITED,OVEREXPLOITED,OVEREXPLOITED
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,PULLAMPET,OVEREXPLOITED,OVEREXPLOITED,SEMICRITICAL
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,RAJAMPET,SEMICRITICAL,SEMICRITICAL,
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,RAJUPALEM,SAFE,SAFE,SAFE
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,RAMAPURAM,SAFE,SAFE,SAFE
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,RAYACHOTI,SAFE,SAFE,SAFE
1,INDIA,2,ANDHRA PRADESH,CUDDAPAH,SAMBEPALLE,SAFE,SAFE,SAFE
