Country Code,Country,State Code,State,District,2004 Average,2005 Average,2006 Average,2007 Average,2008 Average,2009 Average,2010 Average,2011 Average,2012 Average,2013 Average
1,INDIA,16,JHARKHAND,GIRIDIH,93.4,64.5,116.8,177.9,134.9,146.7,90.3,103.1,92,94.3
1,INDIA,16,JHARKHAND,GOODA,,,165,149.7,,58.9,94.5,205.2,56.9,177
1,INDIA,16,JHARKHAND,GUMLA,199.7,163.5,0,,295.1,84.7,155.1,323.2,202.1,277.4
1,INDIA,16,JHARKHAND,HAZARIBAGH,110.7,76.4,163.4,155,142.6,86.7,61.2,70.8,71,
1,INDIA,16,JHARKHAND,JAMTARA,,,,,,,,119.6,108.4,110.6
1,INDIA,16,JHARKHAND,KHUNTI,,,,,,,,226.9,113.2,182.3
1,INDIA,16,JHARKHAND,KODARMA,0,,234.5,,9.6,112.2,83.4,206.2,101.9,134.6
1,INDIA,16,JHARKHAND,LATEHAR,,,,,,,,125.9,100.6,186.5
1,INDIA,16,JHARKHAND,LOHARDAGA,,,335.7,206.4,442.5,165.4,117.4,245.7,107.2,136.5
1,INDIA,16,JHARKHAND,PAKUR,101,125.3,,,,194.2,189.6,252.1,135.2,192.3
1,INDIA,16,JHARKHAND,PALAMU,68.8,65.9,103.7,96.3,83.9,68.7,47.9,98.7,89.8,
1,INDIA,16,JHARKHAND,PASCHIM SINGHBHUMI,65.5,25.4,40.5,84.3,44.3,134.9,54,112.1,77.3,117.1
1,INDIA,16,JHARKHAND,RAMGARH,,,,,,,,113.1,109.7,106.2
1,INDIA,16,JHARKHAND,RANCHI,103.8,81.2,129.7,122.5,122.9,111.9,61.2,132,103.5,91.9
1,INDIA,16,JHARKHAND,SAHEBGANJ,138.3,0,783.5,74.3,642.5,,154.5,217,253.5,
1,INDIA,16,JHARKHAND,SANTHAL PARGANAS,195.3,101.7,323.1,174.5,146.6,132.5,130.5,,,
1,INDIA,16,JHARKHAND,SIMDEGA,,,,,,,,306.3,145.8,289.1
1,INDIA,17,KARNATAKA,BAGALKOT,45.8,46.3,35.7,59.5,43.1,69,53,44.1,32.5,42.9
1,INDIA,17,KARNATAKA,BANGALORE RURAL,90.5,111,42.8,67.1,73.7,56.8,80.5,66.6,54.2,72.7
1,INDIA,17,KARNATAKA,BANGLORE URBAN,85.5,112.6,53.3,82,91.4,81.3,80,86,46,66.4
1,INDIA,17,KARNATAKA,BELGAUM,67.6,99.6,84.7,78.7,66.8,106.8,83.9,72,46.7,64.5
1,INDIA,17,KARNATAKA,BELLARY,46.1,57.6,44,54.2,45.2,76.2,71.8,39.5,45.4,50.3
1,INDIA,17,KARNATAKA,BIDAR,62.1,82.6,73.2,66.5,81.2,53.9,97.2,65.3,63.5,82.4
1,INDIA,17,KARNATAKA,BIJAPUR,44.3,53.1,47,52.2,45.9,80.4,52.7,34.4,35.7,51.1
1,INDIA,17,KARNATAKA,CHAMARAJANAGAR,79.8,99.8,46.5,69.9,73.5,57.6,75,63.2,44.1,56.6
1,INDIA,17,KARNATAKA,CHIKBALLAPUR,,,,,,,,56.7,52.3,51.6
1,INDIA,17,KARNATAKA,CHIKMAGALUR,149.8,197.7,190.2,219.9,181.9,188.1,193.3,168.2,134.1,183.4
1,INDIA,17,KARNATAKA,CHITRADURGA,48.4,70,41.6,58.3,54.9,70.2,81,34.8,48,48.6
1,INDIA,17,KARNATAKA,DAKSHIN KANNADA,295,304.4,344,339.7,286.7,339.7,369,352,281.2,357
1,INDIA,17,KARNATAKA,DAVANGERE,47.6,73.5,48.3,60.8,54.9,84.6,87,45.1,49.1,68
1,INDIA,17,KARNATAKA,DHARWAD,54,81.1,58.2,71.7,64.5,74.2,73.3,61.6,39.5,57.2
1,INDIA,17,KARNATAKA,GADAG,52.2,52.8,41.1,65.8,61.1,80.1,60,35.7,40.9,45.2
1,INDIA,17,KARNATAKA,GULBARGA,54.3,75.9,44,63.7,62,75.5,78.2,56.9,55.6,69.9
1,INDIA,17,KARNATAKA,HASSAN,89.6,117.4,79,101.2,100.1,95.9,107.7,80.3,54.9,83
1,INDIA,17,KARNATAKA,HAVERI,58.9,77.9,58.9,76.7,61,77,81.5,64.6,51.5,64.8
1,INDIA,17,KARNATAKA,KODAGU,202.4,253.9,253.4,313.3,198.9,228.7,193,228.9,150.6,252.6
1,INDIA,17,KARNATAKA,KOLAR,64.5,101.2,49.6,70,73.8,53.9,76.7,61.2,59.8,55.3
1,INDIA,17,KARNATAKA,KOPPAL,45.1,61.8,31.9,65,51.1,73.2,66.7,39.5,37.8,54.9
1,INDIA,17,KARNATAKA,MANDHYA,74,101,40.5,59.1,57.6,56.5,73.6,63.3,42.8,50.8
1,INDIA,17,KARNATAKA,MYSORE,62,86.4,58.2,68.6,64.4,68.6,77,77.9,43.9,60.8
1,INDIA,17,KARNATAKA,RAICHUR,44.3,59.8,38.1,59,48.6,103.8,59.8,36.9,34.3,63.1
1,INDIA,17,KARNATAKA,RAMNAGAR,,,,,,,,76,45,66.6
1,INDIA,17,KARNATAKA,SHIMOGA,137.8,178.2,154.2,197.8,167.4,210.2,206.6,199.5,159.4,229.7
1,INDIA,17,KARNATAKA,TUMKUR,63.4,85.9,48.7,69.2,79.7,64.5,81.8,51.3,46.7,54.5
1,INDIA,17,KARNATAKA,UDUPI,340.5,329.9,388.1,404.7,317.7,420.9,412.5,444.7,371,404.4
1,INDIA,17,KARNATAKA,UTTAR KANNADA,203.2,238.1,288.8,291,216.7,269.1,290,307.8,252.9,304.1
1,INDIA,17,KARNATAKA,YADGIR,,,,,,,,47.9,44.6,63.7
1,INDIA,18,KERALA,ALAPPUZHA,233,216.6,251.7,258.9,215.4,208.4,254.9,216.7,153.8,235.3
1,INDIA,18,KERALA,KANNUR,285.2,220.2,285.5,341,235.2,294.5,291.4,289.3,222.2,335.2
1,INDIA,18,KERALA,ERNAKULAM,267,283.5,321.5,337.1,239.5,271.8,339.4,291.7,217.5,304.8
1,INDIA,18,KERALA,IDUKKI,319.5,475.6,334.6,371.1,252.6,276.5,297.4,306.9,216.8,338.4
1,INDIA,18,KERALA,KASARGOD,262.3,210.1,287,321.3,276.7,261.7,334.3,322.7,253.8,
1,INDIA,18,KERALA,KOLLAM,203.9,202.3,238.3,229.2,183.9,177.3,232.4,190.9,138,224.1
1,INDIA,18,KERALA,KOTTYAM,242.8,282.1,312.9,289,211.1,203,306,274.1,191.6,300.5
1,INDIA,18,KERALA,KOZIKOD,279,195.6,304.9,391.8,277.4,335.6,322.8,330.5,244.1,320.3
1,INDIA,18,KERALA,MALAPPURAM,218.8,219.3,284,295.3,178.7,209.2,217.5,245.4,165.5,
1,INDIA,18,KERALA,PALAKKAD,185.4,220.7,221.6,272.5,157,208.1,204.9,217.3,141.5,
1,INDIA,18,KERALA,PATTANAMITTIA,244.3,279.1,253.6,270.9,221.5,191.9,270.3,220.8,151.5,237.3
1,INDIA,18,KERALA,THIRUVANANTHPURAM,159.2,177.7,193.5,170.9,161,123.6,178.4,125.8,96.2,153.8
1,INDIA,18,KERALA,TRISHUR,244,238.1,298.1,329.5,192.5,257.5,259.5,259.7,196.8,265.3
1,INDIA,18,KERALA,WAYANAD,219.4,267.6,215.5,257.7,178.5,226.9,170.2,219.2,153.3,264.2
1,INDIA,19,LAKSHADWEEP,LAKSHADWEEP,174.7,131.6,141.3,169.8,143.9,131,143.8,127.6,119.4,118.9
1,INDIA,20,MADHYA PRADESH,ALIRAJPUR,,,,,,,,52.6,77.4,117.3
1,INDIA,20,MADHYA PRADESH,ANUPPUR,,,,,,,,108,92.5,105.7
1,INDIA,20,MADHYA PRADESH,ASHOKNAGAR,,,,,,,,105.5,68.5,122.5
1,INDIA,20,MADHYA PRADESH,BALAGHAT,82.6,161.5,129.1,104.8,110.4,91.4,112,99.6,97.8,119.1
1,INDIA,20,MADHYA PRADESH,BARWANI,70.5,46.2,127.4,61.1,42.5,48.9,72.3,46.5,39.6,78
1,INDIA,20,MADHYA PRADESH,BETUL,66.5,77.9,94.9,108.4,68.2,88.9,92.7,70.3,130.4,140.3
1,INDIA,20,MADHYA PRADESH,BHIND,40.5,37.7,33.5,39.9,81.1,43.7,70.8,68.9,60.8,91.9
1,INDIA,20,MADHYA PRADESH,BHOPAL,67.5,93.8,161.6,79.4,61.7,100.3,65.5,97.9,95,114.5
1,INDIA,20,MADHYA PRADESH,BURHANPUR,,,,,,,,64.1,89.3,124
1,INDIA,20,MADHYA PRADESH,CHHATARPUR,78.4,83.9,54.1,47.9,78.2,67.5,76.3,89.8,69.6,125.2
1,INDIA,20,MADHYA PRADESH,CHHINDWARA,47.9,101,91.1,77.3,55.7,107.4,94.5,91.6,89.9,117.3
1,INDIA,20,MADHYA PRADESH,DAMOH,87.4,138.9,67.2,74.1,104.9,66.1,85.7,112.4,91.5,149.5
1,INDIA,20,MADHYA PRADESH,DATIA,47.3,40.3,43.6,47.4,87,54.6,65.4,62.6,75.4,97.2
1,INDIA,20,MADHYA PRADESH,DEWAS,71.2,55.4,116,84.4,33.7,65,65.8,89.3,100.2,117.8
1,INDIA,20,MADHYA PRADESH,DHAR,60.1,46.7,90.3,96.7,57.3,60.6,69,64.7,63.3,108.1
1,INDIA,20,MADHYA PRADESH,DINDORI,105.8,113.3,80.5,81.3,65.2,50.4,87.4,118.3,99.2,102.4
1,INDIA,20,MADHYA PRADESH,GUNA,66,75.9,82.8,63.8,81.7,56.4,66.9,139.7,63.3,139.9
1,INDIA,20,MADHYA PRADESH,GWALIOR,61.3,59.9,45.4,45,64.1,43,76.8,65,70.9,85.6
1,INDIA,20,MADHYA PRADESH,HARDA,89,89.2,84.2,95,51,94.4,81.8,87,132.5,153.1
1,INDIA,20,MADHYA PRADESH,HOSHANGABAD,106.4,115.5,158.5,91.1,68.6,131.2,90.3,111.7,144.4,175.2
1,INDIA,20,MADHYA PRADESH,INDORE,63.9,60.3,102.8,80,55.9,80.4,79.9,84.6,84.7,134.9
1,INDIA,20,MADHYA PRADESH,JABALPUR,100.7,150.5,83.3,86.1,100.1,93.5,116.5,114.4,107,175.8
1,INDIA,20,MADHYA PRADESH,JHABUA,91.4,54.9,124.5,99,52.7,51.9,53.3,77.2,84.5,107.7
1,INDIA,20,MADHYA PRADESH,KATNI,78.4,167.3,87.5,55.6,102.5,46.5,42.3,59.2,86.6,111.9
1,INDIA,20,MADHYA PRADESH,KHANDWA,62.7,56.4,65,84.6,56.9,46,75.8,88.5,96.6,121.4
1,INDIA,20,MADHYA PRADESH,KHARGONE,63.3,44.2,86.7,83,39.4,58.5,62.5,63.3,61.6,86.1
1,INDIA,20,MADHYA PRADESH,MANDLA,97,123.1,95,97.8,125.3,79.9,124.2,125,115.7,152.3
1,INDIA,20,MADHYA PRADESH,MANDSAUR,90.9,62,120.3,68.1,59,60.5,56.4,87.7,75.4,92.5
1,INDIA,20,MADHYA PRADESH,MORENA,45.6,57.3,38.9,35.9,64.8,55,66.8,59.3,69.9,87.9
1,INDIA,20,MADHYA PRADESH,NARSHIMAPURA,96.4,132.1,90.4,75,78.9,102.6,65.5,89.3,86.6,151.7
1,INDIA,20,MADHYA PRADESH,NIMACH,57.7,62.2,112.7,41.8,67.8,56.8,68.5,92,66.6,107.9
1,INDIA,20,MADHYA PRADESH,PANNA,107,124.5,55.1,33.8,48.7,69.4,61.8,89.2,91.2,135.2
1,INDIA,20,MADHYA PRADESH,RAISEN,76.4,103.2,95.2,67.3,77.1,89.9,67.7,118.5,87.8,133.4
1,INDIA,20,MADHYA PRADESH,RAJGARH,84.6,59.8,109.7,70.2,62,66.8,58.6,131.3,82.4,131.3
1,INDIA,20,MADHYA PRADESH,RATLAM,73.2,64.6,136.2,102.4,54.3,63.1,57.4,104.6,84.9,112.7
1,INDIA,20,MADHYA PRADESH,REWA,83.3,87.7,58.2,72,76.6,55.6,67.8,92.2,102,123.3
1,INDIA,20,MADHYA PRADESH,SAGAR,89.2,137,86.7,62.2,85.5,92.9,65.3,107.7,76,161.2
1,INDIA,20,MADHYA PRADESH,SATNA,89.9,122.6,65,61.8,62.8,74.4,55.3,85.6,80,112.6
1,INDIA,20,MADHYA PRADESH,SEHORE,118.4,91.9,136.1,74.4,56.6,79.5,54.8,94,109.6,123.4
1,INDIA,20,MADHYA PRADESH,SEONI,62.8,120.8,110.2,80.6,78.6,81.5,101.3,98.9,93.2,144.6
1,INDIA,20,MADHYA PRADESH,SHAHDOL,81.3,123.7,88.8,87.5,78.8,58.5,68.2,92.2,81.9,87.9
1,INDIA,20,MADHYA PRADESH,SHAJAPUR,69,53.5,135.7,88.4,57.7,65.5,51.7,105.6,74.9,114.3
1,INDIA,20,MADHYA PRADESH,SHEOPUR,72,66.1,40.1,39.1,64.1,31,51,90.7,62.9,84.9
1,INDIA,20,MADHYA PRADESH,SHIVPURI,57.7,61.8,48.4,43.7,66.3,62.8,70.4,75.3,79.1,111
1,INDIA,20,MADHYA PRADESH,SIDHI,63.3,65.5,109.3,64.6,65.4,57.1,69.6,142.5,123.9,110.6
1,INDIA,20,MADHYA PRADESH,SINGRAULI,,,,,,,,127.1,117.1,85.9
1,INDIA,20,MADHYA PRADESH,TIKAMGARH,47.3,59.4,49.5,32.3,109.7,64.8,47.9,93.4,68.1,109.6
1,INDIA,20,MADHYA PRADESH,UJJAIN,74.9,55.8,147.4,93.8,53.3,68.2,59.5,90.1,82.9,106.1
1,INDIA,20,MADHYA PRADESH,UMARIA,76.8,136.2,89.5,83.9,90.6,75.4,73.6,110.5,67.8,98
1,INDIA,20,MADHYA PRADESH,VIDESHA,78,88.3,108,65.2,97.4,75.7,68.6,114,79.6,134.6
1,INDIA,21,MAHARASHTRA,AHMADNAGAR,56.5,53.5,64.3,49.3,54.1,54.3,70.3,40.9,32.8,50.1
1,INDIA,21,MAHARASHTRA,AKOLA,42.8,74.1,99.6,76.3,49.4,67,78.6,51.7,68.7,111.2
1,INDIA,21,MAHARASHTRA,AMARAVATI,54.4,73.7,83.9,91.5,50.1,58.2,91.8,78.1,86.4,92.8
1,INDIA,21,MAHARASHTRA,AURANGABAD,59.6,58.3,84.5,48.9,57,62,78.2,50.1,33.7,59.1
1,INDIA,21,MAHARASHTRA,BID,55.2,56.3,58,47.5,50.6,68.8,78.4,65.6,36,57.5
1,INDIA,21,MAHARASHTRA,BHANDARA,65.1,149.8,112.3,126.2,176.3,127.7,151.8,111.1,139.3,147.1
1,INDIA,21,MAHARASHTRA,BULDHANA,51.4,47.8,89.8,56.5,52.8,70.1,85.3,52,49.8,
1,INDIA,21,MAHARASHTRA,CHANDRAPUR,69.7,133.6,105.9,121.3,89.5,63.4,138,87.3,111.5,158.7
1,INDIA,21,MAHARASHTRA,DHULE,66.1,46.5,78.5,49.8,39.3,56.1,53.3,44.2,36.8,
1,INDIA,21,MAHARASHTRA,GADCHIROLI,92.1,133.9,149.2,132.6,125.9,129.1,170,109.1,158.6,187.2
1,INDIA,21,MAHARASHTRA,GONDIYA,76.4,142.5,126.7,102.1,93,87.4,125.7,104,105.9,163
1,INDIA,21,MAHARASHTRA,HINGOLI,,,,,,,,65.6,64.7,118.8
1,INDIA,21,MAHARASHTRA,JALGAON,54,45.1,103.3,49.6,45.6,59.8,70.7,48.5,34,77.4
1,INDIA,21,MAHARASHTRA,JALNA,53.1,64.7,70.3,40.4,51.8,55.1,74.9,47.9,26.9,68.6
1,INDIA,21,MAHARASHTRA,KOLHAPUR,151.4,234.1,217.6,188.4,173.5,165.8,165.7,183,134.9,157.6
1,INDIA,21,MAHARASHTRA,LATUR,65.5,90.9,74.4,66.9,59.2,45.8,95.7,64.9,64.3,78.3
1,INDIA,21,MAHARASHTRA,MUMBAI CITY,185.6,230.8,233.8,209.1,211.1,180.3,281,247.6,130,203.6
1,INDIA,21,MAHARASHTRA,SUBURBAN MUMBAI,,,,,,,,271.1,171.5,209.8
1,INDIA,21,MAHARASHTRA,NAGPUR,66,110.8,89.7,104.2,70.1,82.2,107.4,81.1,85,120.3
1,INDIA,21,MAHARASHTRA,NANDED,56,73.6,62.1,48.9,46.1,44.1,83.5,57.6,57.1,97.9
1,INDIA,21,MAHARASHTRA,NANDURBAR,91.1,100.5,132.6,93.5,86.5,60,68.4,67.7,73.3,135.2
1,INDIA,21,MAHARASHTRA,NASIK,110.4,124.2,131.2,99.6,98.7,76.7,89.6,75.5,79.2,
1,INDIA,21,MAHARASHTRA,OSMANABAD,56.3,71.7,53.1,51.7,64.3,63.7,89.2,46.9,36.7,61.3
1,INDIA,21,MAHARASHTRA,PARBHANI,49.2,104.9,78.2,68.1,59.1,60.4,97.7,61.9,56.2,83.3
1,INDIA,21,MAHARASHTRA,PUNE,66.8,102.8,98.6,75.9,67.5,78.9,80.1,79.2,57.5,92.2
1,INDIA,21,MAHARASHTRA,RAIGARH,269,331.3,319.3,313.1,276.9,205,297.9,339.2,255.9,316.9
1,INDIA,21,MAHARASHTRA,RATNAGIRI,258.6,302.9,308.2,339.7,249.3,248,350.1,380.2,310.1,363.1
1,INDIA,21,MAHARASHTRA,SANGLI,51.7,88.8,72.9,64.6,60.5,66.4,68.4,50.4,39.2,52.1
1,INDIA,21,MAHARASHTRA,SATARA,79.4,127.5,113.5,95.2,71.8,113.2,114.6,114.8,68.2,77.1
1,INDIA,21,MAHARASHTRA,SINDHUDURG,217.5,248.1,235.4,258.5,254.9,304.1,396.3,353.2,272.2,317.6
1,INDIA,21,MAHARASHTRA,SOLAPUR,47.2,53,45.2,54.4,56,60.7,73.5,41.6,37.9,49.5
1,INDIA,21,MAHARASHTRA,THANE,244.1,296.9,261.6,216.2,231.8,171.1,236.7,240.1,182.7,252.2
1,INDIA,21,MAHARASHTRA,WARDHA,71.6,97.9,91.4,109.6,68.2,61.6,109.8,86,73.3,102.3
1,INDIA,21,MAHARASHTRA,WASHIM,52,87.7,100,70.4,55.8,51.2,99.8,66.2,71.9,110.8
1,INDIA,21,MAHARASHTRA,YAVATMAL,65.8,108,107.5,66.3,58.7,47.5,100.1,70.6,77.4,109.8
1,INDIA,22,MANIPUR,BISHNUPUR,,,,,,,,0,90.8,18.2
1,INDIA,22,MANIPUR,CHANDEL,,,,,,,,,29.2,10.9
1,INDIA,22,MANIPUR,CHURACHANDPUR,,,,,,,,0,0,100.7
1,INDIA,22,MANIPUR,IMPHAL EAST,111.6,102.6,70.5,116.1,88.6,84,136,123.7,137.3,130.4
1,INDIA,22,MANIPUR,IMPHAL WEST,,,,,,,,0,,16
1,INDIA,22,MANIPUR,SENAPATI,0,46.1,122.8,144.4,91.8,88.8,38,0,164.1,104.5
1,INDIA,22,MANIPUR,TAMENGLONG,,,,,,,,,0,
1,INDIA,22,MANIPUR,THOUBAL,,,,,,,,,76.9,103.4
1,INDIA,22,MANIPUR,UKHRUL,,,,,,,,,155.7,77.1
1,INDIA,23,MEGHALAYA,EAST GARO HILLS,,186.7,146.2,272.6,263.6,255,207.2,218,224.6,58
1,INDIA,23,MEGHALAYA,EAST KHASI HILLS,827.9,520,383.4,715.8,573.8,448.9,690.9,513.4,544.5,441.3
1,INDIA,23,MEGHALAYA,JAINTIA HILLS,447.4,262.1,231.5,65,,,,153.7,283.6,199.6
1,INDIA,23,MEGHALAYA,RI BHOI,,,,,,,,179.5,147.6,143.4
1,INDIA,23,MEGHALAYA,SOUTH GARO HILLS,,,,,,,,0,200.2,76.4
1,INDIA,23,MEGHALAYA,WEST GARO HILLS,,,,,,,,111.5,150.3,135.1
1,INDIA,23,MEGHALAYA,WEST KHASI HILLS,,,,,,,,,212.5,70.4
1,INDIA,24,MIZORAM,AIZAWL,205.5,158.1,168.6,230,145.9,150.9,211.1,171.1,195.5,183.4
1,INDIA,24,MIZORAM,CHAMPHAI,,,,,,,,0,71.3,132.5
1,INDIA,24,MIZORAM,CHHIMTUIPUI,177.3,122.8,213,212.2,84.4,33.2,0,,103.9,
1,INDIA,24,MIZORAM,KOLASIB,,,,,,,,72.7,185.9,43.2
1,INDIA,24,MIZORAM,LAWNGTLAI,,,,,,,,0,210.2,164.5
1,INDIA,24,MIZORAM,LUNGLEI,,,,,,,,57.3,195.3,139.1
1,INDIA,24,MIZORAM,MAMIT,,,,,,,,21,138.1,107.2
1,INDIA,24,MIZORAM,SAIHA,,,,,,,,,293,265.3
1,INDIA,24,MIZORAM,SERCHHIP,,,,,,,,0,110.5,97
1,INDIA,25,NAGALAND,DIMAPUR,,,,,,,,66.5,72.6,124
1,INDIA,25,NAGALAND,KIPHIRE,,,,,,,,0,64.7,52.9
1,INDIA,25,NAGALAND,KOHIMA,155.4,130.9,113.3,164.6,156.3,109,156.8,88.6,94.3,135
1,INDIA,25,NAGALAND,LONGLENG,,,,,,,,,,
1,INDIA,25,NAGALAND,MOKOKCHUNG,,,,,,,,,152.3,113.7
1,INDIA,25,NAGALAND,MON,108,132.2,143.1,185,95.2,86.9,74.8,33.2,205.4,111.2
1,INDIA,25,NAGALAND,PEREN,,,,,,,,0,,
1,INDIA,25,NAGALAND,PHEK,148.4,121.5,98.6,141.9,112,87.4,116.9,130.2,134.1,108.9
1,INDIA,25,NAGALAND,TUENSANG,64,61.2,48.7,84,58.5,68.4,,0,0,
1,INDIA,25,NAGALAND,WOKHA,,,,,,,,,155.5,41.8
1,INDIA,25,NAGALAND,ZUNHEBOTO,,,,,,,,,57.5,172.2
1,INDIA,26,ORISSA,ANUGUL,109.6,147.8,115,102.9,129,111.9,81.9,110.2,115.5,118.6
1,INDIA,26,ORISSA,BALANGIR,94.1,95,134.6,103.8,149.2,137.2,101.6,100.7,94.2,108.9
1,INDIA,26,ORISSA,BALESHWAR,133.8,175.4,147.1,185.7,149.6,123.9,117.7,128,94.1,182.5
1,INDIA,26,ORISSA,BODHGARH,115.9,123.2,140.3,115.6,126.5,108.9,90.9,94.3,103.8,
1,INDIA,26,ORISSA,CUTTACK,105.3,164.5,155.3,159.2,157.5,156.4,129.8,122.2,150.3,138.2
1,INDIA,26,ORISSA,DEOGARH,84.3,101.4,93.1,121.8,107.2,81.5,79.3,108.6,112.4,120.1
1,INDIA,26,ORISSA,DHENKANAL,89.5,154.4,131,107.5,112.3,124.6,96.3,128.8,127,135
1,INDIA,26,ORISSA,GAJAPATHI,102.4,110.4,132,113.4,106.7,92,122.8,102.2,98.4,141.4
1,INDIA,26,ORISSA,GANJAM,82,111.8,124.8,107,97.9,105.3,129.8,78.1,108,151.8
1,INDIA,26,ORISSA,JAGATSINGHAPUR,118.3,152.9,155.9,147.2,167,141.8,124.1,92.8,94.8,106.7
1,INDIA,26,ORISSA,JAJAPUR,105.5,127.7,150.4,146.5,140.7,139.4,106.9,140.2,98.8,140.9
1,INDIA,26,ORISSA,JHARSUGUDA,126.9,119.3,111.1,127.1,147.7,92.1,89,107.3,147.5,107
1,INDIA,26,ORISSA,KALAHANDI,130.6,95.9,170.2,146,151.4,128.2,120.8,102.7,107.9,131.5
1,INDIA,26,ORISSA,KANDHAMAL,119,146.8,212.2,150.8,148.2,141.7,141.6,100.8,133.1,130.4
1,INDIA,26,ORISSA,KENDRAPARHA,,,125.9,127.7,135.9,139.7,98.2,131.3,93,138
1,INDIA,26,ORISSA,KENDUJHAR,103.2,177.4,134.1,160,146.7,112.2,99.7,136.2,114.8,141.2
1,INDIA,26,ORISSA,KHORDHA,91.3,105.4,137.3,124,129.8,126.3,118.6,89.3,101.4,144.2
1,INDIA,26,ORISSA,KORAPUT,137.4,148.5,253,195.9,149.2,109.7,137.1,83.8,130.4,136.7
1,INDIA,26,ORISSA,MALKANGIRI,127.1,122.8,186.4,148.3,93.7,79.5,159.4,72.8,171.4,146
1,INDIA,26,ORISSA,MAYURBHANJ,126.5,159,152.6,168.9,149.8,118.8,85.3,147.1,112.7,189.5
1,INDIA,26,ORISSA,NABARANGAPUR,,,198.8,212.2,171.8,123.2,191.9,116.3,141.4,164.6
1,INDIA,26,ORISSA,NAYAGARH,114.9,143.4,127.9,127.6,150.4,136.4,143.9,99.8,146.2,169.1
1,INDIA,26,ORISSA,NUAPARHA,93,88,142.7,105.9,98.4,109.3,75.1,95.1,78,120.5
1,INDIA,26,ORISSA,PURI,87.1,122.5,167.6,121.1,124.9,129.2,131.3,87.8,106.3,128.4
1,INDIA,26,ORISSA,RAYAGARHA,107.3,102.7,152.8,118.2,107.6,103.9,121,76.1,102.3,121.6
1,INDIA,26,ORISSA,SAMBALPUR,110.9,130.2,130.9,131.8,135,99.6,73.9,122.8,163.7,117.6
1,INDIA,26,ORISSA,SONAPUR,81.8,108.3,177.1,124.5,130.4,141.5,77.8,74.6,119.9,109.4
1,INDIA,26,ORISSA,SUNDARGARH,112.9,109.1,109.6,137.6,131.1,95.8,80.9,135,126.5,125.3
1,INDIA,27,PONDICHERRY,KARAIKAL,,,,,,,,110.9,108.1,84.9
1,INDIA,27,PONDICHERRY,MAHE,,,,,,,,,,
1,INDIA,27,PONDICHERRY,PUDUCHERY,153.3,147.8,101.4,112.9,138.3,132,143.1,149.3,82.4,93.2
1,INDIA,27,PONDICHERRY,YANAM,,,,,,,,,,
1,INDIA,28,PUNJAB,AMRITSAR,31.8,57.8,79.8,47.9,72.4,23,39.9,45.5,39.1,57.1
1,INDIA,28,PUNJAB,BARNALA,,,,,,,,25.3,17.6,23
1,INDIA,28,PUNJAB,BATHINDA,27.7,46.1,26.5,21.1,43.9,21,29.8,41.2,18,49.4
1,INDIA,28,PUNJAB,FARIDKOT,10.9,6.5,54.5,30.6,29.9,26.9,21,34.3,14.8,66.4
1,INDIA,28,PUNJAB,FATEHGARH SAHIB,18.5,32.9,0,13,17.2,13.5,25.4,51.2,5.4,57.9
1,INDIA,28,PUNJAB,FIROZPUR,14.6,41.4,31,24.2,9.9,11.1,13.7,23.5,5.5,
1,INDIA,28,PUNJAB,GURDASPUR,58.4,93,86,99.9,101.7,49.9,76.5,80.7,98.2,124.9
1,INDIA,28,PUNJAB,HOSHIARPUR,52.4,40,40.8,51.7,82.8,50.2,57.8,61.8,36.9,48.8
1,INDIA,28,PUNJAB,JALANDHAR,41.4,69.5,48.1,51.9,60.4,51.3,42.8,47.6,33.3,49.5
1,INDIA,28,PUNJAB,KAPURTHALA,23.4,57,41.7,15.3,118.7,63,36.7,58.1,49.8,58.1
1,INDIA,28,PUNJAB,LUDHIANA,38.6,50.9,34.5,39.5,70.1,46.6,47,58.4,25.7,46.2
1,INDIA,28,PUNJAB,MANSA,,,,,,,,15.5,7.9,21.7
1,INDIA,28,PUNJAB,MOGA,9.1,27.2,26.2,23.6,35,27.4,34,50.5,11.7,50.5
1,INDIA,28,PUNJAB,MUKTSAR,14.1,23.9,28.7,40,31.9,14.7,21.9,30.6,6.2,48.7
1,INDIA,28,PUNJAB,NAWASHAHR,65.8,67.6,52.2,58.4,86.2,45.6,63.2,90.1,33.9,69.6
1,INDIA,28,PUNJAB,PATIALA,67.9,64.2,36.4,39.5,110,43,66.5,56.7,31,42
1,INDIA,28,PUNJAB,ROPAR,88.3,72.5,91.3,82.6,87.7,57.1,85.1,73.8,65.2,79.8
1,INDIA,28,PUNJAB,SANGRUR,24.3,23.5,27.9,18,34.9,27,43,35.9,17.9,27.1
1,INDIA,28,PUNJAB,SAS NAGAR,,,,,,,,30.9,34.7,53.9
1,INDIA,29,RAJASTHAN,AJMER,38.9,41.6,36.9,31.5,41,21.1,55.1,54.3,51,46.5
1,INDIA,29,RAJASTHAN,ALWAR,35.7,57.1,37.3,46.4,73.4,41.3,68.4,53,49.9,55.2
1,INDIA,29,RAJASTHAN,BANSWARA,90,63.2,150.1,103.6,40.7,60.4,50.4,91.7,90.6,88.2
1,INDIA,29,RAJASTHAN,BARAN,53.9,66,60.9,46.7,68.6,55.1,50,123,61.9,125.2
1,INDIA,29,RAJASTHAN,BARMER,15.1,15.5,58.1,20.3,23.3,15.1,42.3,37.7,18.6,33.8
