"Country Code","Country","State Code","State","District","Block","2004Status","2009Status","2011Status"
"01","India","02","Andhra Pradesh","Adilabad","Adilabad","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Asifabad","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Bazarhatnoor","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Bela","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Bellampalli","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Bhainsa","","","SemiCritical"
"01","India","02","Andhra Pradesh","Adilabad","Bhimini","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Boath","SemiCritical","",""
"01","India","02","Andhra Pradesh","Adilabad","Chennur","","","SemiCritical"
"01","India","02","Andhra Pradesh","Adilabad","Chittial","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Dandepalli","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Dandepally","","","SemiCritical"
"01","India","02","Andhra Pradesh","Adilabad","Dilwarpur","","","SemiCritical"
"01","India","02","Andhra Pradesh","Adilabad","Gudihatnoor","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Indravelli","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Jainad","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Jainoor","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Jaipur","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Jannaram","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Kaddam","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Kagaznagar","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Kerameri","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Khanapur","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Kouthala","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Kubeer","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Kuntala","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Laxmanchanda","","","SemiCritical"
"01","India","02","Andhra Pradesh","Adilabad","Lohesra","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Lokeshwaram","SemiCritical","","SemiCritical"
"01","India","02","Andhra Pradesh","Adilabad","Luxettipet","","","SemiCritical"
"01","India","02","Andhra Pradesh","Adilabad","Mamda","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Mancherial","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Mandamarri","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Mudhole","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Neredigonda","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Nirmal","OverExploited","","OverExploited"
"01","India","02","Andhra Pradesh","Adilabad","Rebbana","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Sarangapur","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Sirpur","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Tandur","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Utnoor","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Adilabad","Vemanpalli","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Anantapur","Agali","OverExploited","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Anantapur","Amadaguru","","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Anantapur","Amarapuram","OverExploited","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Anantapur","Anantapur","OverExploited","SemiCritical",""
"01","India","02","Andhra Pradesh","Anantapur","Atmakur","","SemiCritical",""
"01","India","02","Andhra Pradesh","Anantapur","Bathalapalli","Critical","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Anantapur","Beluguppa","OverExploited","OverExploited","SemiCritical"
"01","India","02","Andhra Pradesh","Anantapur","Brahmasamudram","","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Anantapur","Bukkapatnam","OverExploited","SemiCritical","SemiCritical"
"01","India","02","Andhra Pradesh","Anantapur","Bukkarayasamudram","Critical","SemiCritical",""
"01","India","02","Andhra Pradesh","Anantapur","Chennakothapalle","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Anantapur","Chilamathuru","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Anantapur","Chilmathur","OverExploited","",""
"01","India","02","Andhra Pradesh","Anantapur","D.Hirehal","OverExploited","",""
"01","India","02","Andhra Pradesh","Anantapur","Dharmavaram","SemiCritical","","SemiCritical"
"01","India","02","Andhra Pradesh","Anantapur","Gandlapenta","OverExploited","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Anantapur","Garladinne","OverExploited","SemiCritical","SemiCritical"
"01","India","02","Andhra Pradesh","Anantapur","Gooty","","SemiCritical",""
"01","India","02","Andhra Pradesh","Anantapur","Gorantla","OverExploited","SemiCritical",""
"01","India","02","Andhra Pradesh","Anantapur","Gudibanda","OverExploited","OverExploited","SemiCritical"
"01","India","02","Andhra Pradesh","Anantapur","Gummagatta","OverExploited","SemiCritical","SemiCritical"
"01","India","02","Andhra Pradesh","Anantapur","Guntakal","SemiCritical","",""
"01","India","02","Andhra Pradesh","Anantapur","Hindupur","OverExploited","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Anantapur","Kadiri","","SemiCritical",""
"01","India","02","Andhra Pradesh","Anantapur","Kadri","OverExploited","",""
"01","India","02","Andhra Pradesh","Anantapur","Kalyandurg","","SemiCritical","OverExploited"
"01","India","02","Andhra Pradesh","Anantapur","Kambadur","","SemiCritical","OverExploited"
"01","India","02","Andhra Pradesh","Anantapur","Kanaganapalli","SemiCritical","SemiCritical","SemiCritical"
"01","India","02","Andhra Pradesh","Anantapur","Kannekal","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Anantapur","Kothacheruvu","Critical","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Anantapur","Kudair","","SemiCritical","SemiCritical"
"01","India","02","Andhra Pradesh","Anantapur","Kundurpi","SemiCritical","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Anantapur","Lepakshi","SemiCritical","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Anantapur","Madakasira","SemiCritical","Critical","OverExploited"
"01","India","02","Andhra Pradesh","Anantapur","Mudigubba","OverExploited","",""
"01","India","02","Andhra Pradesh","Anantapur","Nallacheruvu","OverExploited","",""
"01","India","02","Andhra Pradesh","Anantapur","Nallamada","Critical","",""
"01","India","02","Andhra Pradesh","Anantapur","Nambulipulakunta","Critical","",""
"01","India","02","Andhra Pradesh","Anantapur","Narpala","OverExploited","SemiCritical","SemiCritical"
"01","India","02","Andhra Pradesh","Anantapur","Obuladevaracheruvu","Critical","SemiCritical","SemiCritical"
"01","India","02","Andhra Pradesh","Anantapur","Pamidi","Critical","",""
"01","India","02","Andhra Pradesh","Anantapur","Parigi","OverExploited","Critical","OverExploited"
"01","India","02","Andhra Pradesh","Anantapur","Peddapappur","OverExploited","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Anantapur","Peddavaduguru(NC)","SemiCritical","",""
"01","India","02","Andhra Pradesh","Anantapur","Penukonda","","Critical","SemiCritical"
"01","India","02","Andhra Pradesh","Anantapur","Putlur","OverExploited","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Anantapur","Puttaparthi","","","SemiCritical"
"01","India","02","Andhra Pradesh","Anantapur","Puttaparti","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Anantapur","Puttarparthy","OverExploited","",""
"01","India","02","Andhra Pradesh","Anantapur","Ramagiri","SemiCritical","SemiCritical",""
"01","India","02","Andhra Pradesh","Anantapur","Raptadu","Critical","Critical","SemiCritical"
"01","India","02","Andhra Pradesh","Anantapur","Rayadurg","OverExploited","SemiCritical","SemiCritical"
"01","India","02","Andhra Pradesh","Anantapur","Roddam","SemiCritical","Critical","Critical"
"01","India","02","Andhra Pradesh","Anantapur","Rolla","OverExploited","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Anantapur","Settur","OverExploited","SemiCritical",""
"01","India","02","Andhra Pradesh","Anantapur","Singanamala","Critical","",""
"01","India","02","Andhra Pradesh","Anantapur","Somandepalli","Critical","SemiCritical","SemiCritical"
"01","India","02","Andhra Pradesh","Anantapur","Tadimarri","Critical","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Anantapur","Tadipatri","OverExploited","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Anantapur","Talapula","OverExploited","",""
"01","India","02","Andhra Pradesh","Anantapur","Talupula","","SemiCritical","Critical"
"01","India","02","Andhra Pradesh","Anantapur","Tanakal","","","SemiCritical"
"01","India","02","Andhra Pradesh","Anantapur","Uravakonda","Critical","",""
"01","India","02","Andhra Pradesh","Anantapur","Vajrakarur","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Anantapur","Yadiki","OverExploited","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Anantapur","Yellanur","OverExploited","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Chittoor","Baireddipalle","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Chittoor","Baireddypalli","OverExploited","Critical","SemiCritical"
"01","India","02","Andhra Pradesh","Chittoor","Bangarupalem","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Chittoor","Buchinaidu-kandrika","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Chittoor","CGGallu","","","SemiCritical"
"01","India","02","Andhra Pradesh","Chittoor","Chandragiri","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Chittoor","Chittoor","","","SemiCritical"
"01","India","02","Andhra Pradesh","Chittoor","Chittor","OverExploited","",""
"01","India","02","Andhra Pradesh","Chittoor","Chowdepalle","Critical","",""
"01","India","02","Andhra Pradesh","Chittoor","Chowdepalli","","SemiCritical","SemiCritical"
"01","India","02","Andhra Pradesh","Chittoor","Gangadhara-nellore","Critical","Critical","SemiCritical"
"01","India","02","Andhra Pradesh","Chittoor","Gangavaram","OverExploited","SemiCritical","SemiCritical"
"01","India","02","Andhra Pradesh","Chittoor","Gudipala","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Chittoor","Gudupalli","SemiCritical","SemiCritical","Critical"
"01","India","02","Andhra Pradesh","Chittoor","Gurramkonda","SemiCritical","",""
"01","India","02","Andhra Pradesh","Chittoor","Irala","Critical","","SemiCritical"
"01","India","02","Andhra Pradesh","Chittoor","Kalakada","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Chittoor","Karvetinagar","OverExploited","",""
"01","India","02","Andhra Pradesh","Chittoor","Karvetinagaram","","","Critical"
"01","India","02","Andhra Pradesh","Chittoor","Kuppam","Critical","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Chittoor","Madanapalle","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Chittoor","Madanapalli","SemiCritical","SemiCritical","SemiCritical"
"01","India","02","Andhra Pradesh","Chittoor","Nagalapuram","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Chittoor","Nagari","OverExploited","",""
"01","India","02","Andhra Pradesh","Chittoor","Narayanacvanam","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Chittoor","Narayanavanam","Critical","",""
"01","India","02","Andhra Pradesh","Chittoor","Nimmanapalle","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Chittoor","Nimmanapalli","","SemiCritical","SemiCritical"
"01","India","02","Andhra Pradesh","Chittoor","Nindra","OverExploited","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Chittoor","Pakala","OverExploited","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Chittoor","Palamaner","SemiCritical","SemiCritical","SemiCritical"
"01","India","02","Andhra Pradesh","Chittoor","Palasamudram","OverExploited","OverExploited","Critical"
"01","India","02","Andhra Pradesh","Chittoor","Peddapanjani","SemiCritical","SemiCritical","SemiCritical"
"01","India","02","Andhra Pradesh","Chittoor","PeddaThippaSamudram","","","SemiCritical"
"01","India","02","Andhra Pradesh","Chittoor","Penumuru","OverExploited","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Chittoor","Pichatur","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Chittoor","Piler","SemiCritical","Critical","SemiCritical"
"01","India","02","Andhra Pradesh","Chittoor","Pulicherla","Critical","Critical","Critical"
"01","India","02","Andhra Pradesh","Chittoor","Punganur","SemiCritical","Critical","Critical"
"01","India","02","Andhra Pradesh","Chittoor","Puthalapattu","OverExploited","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Chittoor","Puttur","Critical","",""
"01","India","02","Andhra Pradesh","Chittoor","Ramasamudram","OverExploited","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Chittoor","Renigunta","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Chittoor","Santhipuram","SemiCritical","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Chittoor","Satyavedu","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Chittoor","Sodam","OverExploited","",""
"01","India","02","Andhra Pradesh","Chittoor","Sodum","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Chittoor","Srikalahasthi","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Chittoor","Srikalahasti","SemiCritical","",""
"01","India","02","Andhra Pradesh","Chittoor","Srirangarajupuram","OverExploited","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Chittoor","SRPuram","OverExploited","OverExploited","OverExploited"
"01","India","02","Andhra Pradesh","Chittoor","Thambalapalle","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Chittoor","Thavanampalli","OverExploited","Critical","OverExploited"
"01","India","02","Andhra Pradesh","Chittoor","Thottambedu","","SemiCritical",""
"01","India","02","Andhra Pradesh","Chittoor","Tirupathi","","","OverExploited"
"01","India","02","Andhra Pradesh","Chittoor","Tirupathi®","OverExploited","OverExploited",""
"01","India","02","Andhra Pradesh","Chittoor","Tirupati(r)","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Chittoor","Tirupati(u)","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Chittoor","Vadamalapeta","","SemiCritical",""
"01","India","02","Andhra Pradesh","Chittoor","Vadamalpeta","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Chittoor","Varadaiahpalem","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Chittoor","Vayalpadu","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Chittoor","Vedurukuppam","OverExploited","",""
"01","India","02","Andhra Pradesh","Chittoor","Venkatagirikota","Critical","","SemiCritical"
"01","India","02","Andhra Pradesh","Chittoor","Vijayapuram","OverExploited","OverExploited","SemiCritical"
"01","India","02","Andhra Pradesh","Chittoor","Yadamari","Critical","",""
"01","India","02","Andhra Pradesh","Chittoor","Yadamarri","","Critical","SemiCritical"
"01","India","02","Andhra Pradesh","Chittoor","Yerpedu","SemiCritical","OverExploited",""
"01","India","02","Andhra Pradesh","Chittoor","Yerravaripalem","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","Brahmamgarimatham","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","Chakrayapeta","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","Chapad","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","Chinnamandyam","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","Chintakommadinne","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","Chitvel","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","D.kodur","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","Duvvur","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","Galiveedu","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","Jammalamadugu","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","Kamalapuram","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","Khazipet","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","Kodur","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","Kondapuram","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","Lakkireddipalle","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","Lingala","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","Mylavaram","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","Pulivendla","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","Rajupalem","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","Rf","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","S.mydukur","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","Sandepalle","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","Simhadripuram","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","T.sundupalle","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","Tondur","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","Veeraballe","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","Veerapanayanipalle","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Cuddapah","Vempalle","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Ease Godavari","Gandepalli","","","SemiCritical"
"01","India","02","Andhra Pradesh","East godavari","Addatigala","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Ainavilli","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Alamuru","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Amalapuram","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Ambajupeta","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East Godavari","Anaporthi(NC)","OverExploited","",""
"01","India","02","Andhra Pradesh","East godavari","Atreyapuram","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East Godavari","Biccavoli(NC)","OverExploited","",""
"01","India","02","Andhra Pradesh","East godavari","Bikkavolu","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Devipatnam","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East Godavari","Gandepali","OverExploited","",""
"01","India","02","Andhra Pradesh","East Godavari","Gandepalli","","SemiCritical",""
"01","India","02","Andhra Pradesh","East godavari","Gangavaram","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Gokavaram","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Gollaprolu","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","I.polavaram","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Jaggampeta","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East Godavari","Kadiyam(NC)","OverExploited","",""
"01","India","02","Andhra Pradesh","East godavari","Kakinada(r)","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Kakinada(u)","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Karapa","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Kirlampudi","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East Godavari","Korukonda","OverExploited","",""
"01","India","02","Andhra Pradesh","East godavari","Kotananduru","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Kothapalle","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Kothapeta","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Madapeta","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Malikipuram","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Mamidikuduru","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East Godavari","Mandapeta(NC)","SemiCritical","",""
"01","India","02","Andhra Pradesh","East godavari","Maredumilli","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Mummidivaram","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","P.gannavaram","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Pamarru","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East Godavari","Peddapuram","OverExploited","",""
"01","India","02","Andhra Pradesh","East Godavari","Pithapuram","SemiCritical","",""
"01","India","02","Andhra Pradesh","East Godavari","Prathipadu","SemiCritical","",""
"01","India","02","Andhra Pradesh","East Godavari","Rajahmundry(C)","SemiCritical","",""
"01","India","02","Andhra Pradesh","East Godavari","Rajahmundry(NC)","OverExploited","",""
"01","India","02","Andhra Pradesh","East godavari","Rajahmundry(u)","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East Godavari","Rajanagaram","OverExploited","SemiCritical",""
"01","India","02","Andhra Pradesh","East godavari","Rajavommangi","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Ramachandrapuram","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Rampachodavaram","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East Godavari","Rangampeta","OverExploited","",""
"01","India","02","Andhra Pradesh","East godavari","Ravulapalem","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Rayavaram","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Razole","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Sakhinetipalle","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East Godavari","Samalkot(NC)","SemiCritical","",""
"01","India","02","Andhra Pradesh","East godavari","Samarlakota","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Sankhavaram","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East Godavari","Seethanagaram(NC)","OverExploited","",""
"01","India","02","Andhra Pradesh","East godavari","Tallarevu","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East Godavari","Thondanga(NC)","OverExploited","",""
"01","India","02","Andhra Pradesh","East godavari","Thondangi","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Tuni","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","East godavari","Yeleswaram","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Amaravati","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Amruthaluru","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Atchampeta","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Bapatla","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Battiprolu","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Bellamkonda","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Bollapali","OverExploited","",""
"01","India","02","Andhra Pradesh","Guntur","Chebrolu","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Cherukupalle","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Chilakaluripeta","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Dachepalle","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Duggirala","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Durgi","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Edlapadu","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Guntur","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Gurajala","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Ipur","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Karempudi","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Karlapalem","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Kollipara","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Kollur","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Krosuru","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Machavaram","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Macherla","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Mangalagiri","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Medikonduru","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Muppala","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Nadendla","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Narsaraopet","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Nekarikallu","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Nizampatnam","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Nuzendla","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Pedakakani","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Pedanandipadu","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Phirangipuram","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Piduguralla","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Pittalavanipalem","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Ponnuru","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Prathipadu","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Rajupalem","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Rentachintala","OverExploited","",""
"01","India","02","Andhra Pradesh","Guntur","Repalle","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Rompicherla","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Sattenapalle","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Savalyapuram","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Tadepalle","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Tadikonda","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Tenali","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Thulluru","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Veldurti","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Vemuru","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Guntur","Vinukonda","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Hyderabad","Amberpet","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Hyderabad","Ameerpet","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Hyderabad","Asifnagar","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Hyderabad","Bahadurpura","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Hyderabad","Golconda","Safe","Safe","Safe"
"01","India","02","Andhra Pradesh","Hyderabad","Hyderabad","","","OverExploited"
